measure,org_type,org_id,org_name,date,numerator,denominator,calc_value,percentile
glutenfree,ccg,02X,NHS DONCASTER,2021-09-01,5308.11826,327.06100000000004,16.229749985476715,72.64150943396226
glutenfree,ccg,92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE",2021-09-01,17593.033929999998,974.0819999999999,18.061142624542903,79.24528301886792
glutenfree,ccg,05G,NHS NORTH STAFFORDSHIRE,2021-09-01,724.14642,216.93300000000002,3.3381109374783917,37.735849056603776
glutenfree,ccg,84H,NHS COUNTY DURHAM,2021-09-01,8347.976700000001,556.939,14.989032371588273,66.0377358490566
glutenfree,ccg,05W,NHS STOKE ON TRENT,2021-09-01,1142.4399499999997,296.59800000000007,3.8518127229448598,41.509433962264154
glutenfree,ccg,15M,NHS DERBY AND DERBYSHIRE,2021-09-01,1202.96586,1104.7910000000004,1.0888628346899998,27.358490566037734
glutenfree,ccg,06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH,2021-09-01,1230.05848,1002.4359999999999,1.2270693390899767,28.30188679245283
glutenfree,ccg,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE,2021-09-01,165.90363000000002,812.1539999999998,0.20427607325704247,18.867924528301888
glutenfree,ccg,10Q,NHS OXFORDSHIRE,2021-09-01,10860.4818,783.8799999999999,13.854775986120327,62.264150943396224
glutenfree,ccg,01A,NHS EAST LANCASHIRE,2021-09-01,30.73496,393.803,0.0780465359583345,9.433962264150944
glutenfree,ccg,03N,NHS SHEFFIELD,2021-09-01,3809.8085800000003,612.473,6.220369844874796,47.16981132075472
glutenfree,ccg,15F,NHS LEEDS,2021-09-01,14660.823300000004,898.0779999999997,16.32466589761692,73.58490566037736
glutenfree,ccg,01G,NHS SALFORD,2021-09-01,4038.79382,294.36699999999996,13.72026694568345,61.32075471698113
glutenfree,ccg,02P,NHS BARNSLEY,2021-09-01,6013.8237899999995,264.889,22.703184314939463,93.39622641509435
glutenfree,ccg,11M,NHS GLOUCESTERSHIRE,2021-09-01,130.55072,670.6340000000002,0.19466761303482968,17.92452830188679
glutenfree,ccg,00T,NHS BOLTON,2021-09-01,6081.50886,318.673,19.083853542659718,84.90566037735849
glutenfree,ccg,07G,NHS THURROCK,2021-09-01,2181.6148200000002,183.81099999999998,11.868793597771626,55.660377358490564
glutenfree,ccg,99F,NHS CASTLE POINT AND ROCHFORD,2021-09-01,33.57543,186.061,0.1804538834038299,16.037735849056602
glutenfree,ccg,03L,NHS ROTHERHAM,2021-09-01,0.0,266.0630000000001,0.0,0.0
glutenfree,ccg,15E,NHS BIRMINGHAM AND SOLIHULL,2021-09-01,38128.44103,1557.8909999999985,24.474395853111698,96.22641509433963
glutenfree,ccg,07K,NHS WEST SUFFOLK,2021-09-01,807.9497799999999,270.16299999999995,2.9906011555986574,34.90566037735849
glutenfree,ccg,02E,NHS WARRINGTON,2021-09-01,3266.5227000000004,222.22400000000005,14.69923455612355,64.15094339622641
glutenfree,ccg,02Q,NHS BASSETLAW,2021-09-01,2538.5576899999996,121.231,20.93983956248814,87.73584905660378
glutenfree,ccg,99G,NHS SOUTHEND,2021-09-01,28.13383,190.37699999999998,0.14777956370780085,14.150943396226415
glutenfree,ccg,91Q,NHS KENT AND MEDWAY,2021-09-01,15380.010659999996,1950.284000000001,7.886036423413199,50.0
glutenfree,ccg,04Y,NHS CANNOCK CHASE,2021-09-01,427.80651,135.873,3.1485763175906913,35.84905660377358
glutenfree,ccg,11J,NHS DORSET,2021-09-01,17204.47033,814.831,21.114157819228772,88.67924528301887
glutenfree,ccg,14Y,NHS BUCKINGHAMSHIRE,2021-09-01,7052.375600000001,576.5020000000001,12.233046199319343,56.60377358490566
glutenfree,ccg,B2M3M,NHS COVENTRY AND WARWICKSHIRE,2021-09-01,18381.91184999999,1035.4229999999993,17.75304571175259,77.35849056603774
glutenfree,ccg,03Q,NHS VALE OF YORK,2021-09-01,4939.268760000001,248.17600000000002,19.90228209012959,86.79245283018868
glutenfree,ccg,97R,NHS EAST SUSSEX,2021-09-01,7591.1173199999985,565.4449999999999,13.425032178195933,58.490566037735846
glutenfree,ccg,04V,NHS WEST LEICESTERSHIRE,2021-09-01,8613.135959999998,404.5630000000002,21.289974515711997,89.62264150943396
glutenfree,ccg,00L,NHS NORTHUMBERLAND,2021-09-01,5873.4242699999995,332.7180000000001,17.652859989540687,76.41509433962264
glutenfree,ccg,36J,NHS BRADFORD DISTRICT AND CRAVEN,2021-09-01,165.01793,645.4900000000002,0.25564753907883925,19.81132075471698
glutenfree,ccg,03H,NHS NORTH EAST LINCOLNSHIRE,2021-09-01,2640.5610899999997,171.22800000000004,15.42131596467867,68.86792452830188
glutenfree,ccg,04C,NHS LEICESTER CITY,2021-09-01,5356.225780000001,421.8970000000001,12.695576835104301,57.54716981132076
glutenfree,ccg,00R,NHS BLACKPOOL,2021-09-01,0.0,175.18,0.0,0.0
glutenfree,ccg,00N,NHS SOUTH TYNESIDE,2021-09-01,2148.80711,158.76600000000002,13.534428718995251,60.37735849056604
glutenfree,ccg,01K,NHS MORECAMBE BAY,2021-09-01,13.21386,351.0110000000001,0.03764514502394511,6.60377358490566
glutenfree,ccg,02M,NHS FYLDE AND WYRE,2021-09-01,13.7297,181.587,0.0756094874633096,8.49056603773585
glutenfree,ccg,02T,NHS CALDERDALE,2021-09-01,4027.4063000000006,222.56600000000003,18.095334866960812,80.18867924528303
glutenfree,ccg,15N,NHS DEVON,2021-09-01,3579.429500000001,1261.0320000000004,2.838492203211338,33.9622641509434
glutenfree,ccg,15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE",2021-09-01,2931.4510499999997,1047.257,2.7991706429271894,33.0188679245283
glutenfree,ccg,70F,NHS WEST SUSSEX,2021-09-01,14706.810680000002,917.7450000000001,16.024942309682974,70.75471698113208
glutenfree,ccg,06K,NHS EAST AND NORTH HERTFORDSHIRE,2021-09-01,514.52677,615.7129999999997,0.8356600721440026,25.471698113207548
glutenfree,ccg,M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES",2021-09-01,4305.23146,1064.6489999999994,4.043803600999017,42.45283018867924
glutenfree,ccg,99C,NHS NORTH TYNESIDE,2021-09-01,4106.39243,223.82899999999998,18.346114355155052,81.13207547169812
glutenfree,ccg,03R,NHS WAKEFIELD,2021-09-01,24.49784,387.066,0.06329111831057237,7.547169811320755
glutenfree,ccg,71E,NHS LINCOLNSHIRE,2021-09-01,18221.71046,801.2179999999998,22.74251259956716,94.33962264150944
glutenfree,ccg,01F,NHS HALTON,2021-09-01,2500.2146199999997,134.89399999999998,18.534661437869737,82.0754716981132
glutenfree,ccg,01T,NHS SOUTH SEFTON,2021-09-01,4023.3249900000005,157.029,25.621541180291544,98.11320754716981
glutenfree,ccg,D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT",2021-09-01,27704.18937999999,1848.6840000000009,14.985897741312185,65.09433962264151
glutenfree,ccg,72Q,NHS SOUTH EAST LONDON,2021-09-01,7538.862530000001,2036.6050000000002,3.7016812440311204,38.67924528301887
glutenfree,ccg,02H,NHS WIGAN BOROUGH,2021-09-01,7538.214989999998,336.5470000000001,22.39869911186252,92.45283018867924
glutenfree,ccg,00Y,NHS OLDHAM,2021-09-01,4877.589239999999,261.462,18.65505977924134,83.01886792452831
glutenfree,ccg,06L,NHS IPSWICH AND EAST SUFFOLK,2021-09-01,1671.92382,409.18899999999996,4.085945174479275,43.39622641509434
glutenfree,ccg,01H,NHS NORTH CUMBRIA,2021-09-01,84.56008,328.359,0.25752325960305644,20.754716981132077
glutenfree,ccg,07H,NHS WEST ESSEX,2021-09-01,3796.50894,323.75500000000005,11.726487436487465,52.83018867924528
glutenfree,ccg,12F,NHS WIRRAL,2021-09-01,6512.176670000001,339.35400000000004,19.18992164524361,85.84905660377359
glutenfree,ccg,26A,NHS NORFOLK AND WAVENEY,2021-09-01,447.77671000000004,1077.94,0.41540040261981187,22.641509433962266
glutenfree,ccg,01J,NHS KNOWSLEY,2021-09-01,3727.4915500000006,169.47199999999998,21.994733938349704,90.56603773584906
glutenfree,ccg,02Y,NHS EAST RIDING OF YORKSHIRE,2021-09-01,7705.20609,307.58599999999996,25.050574766081684,97.16981132075472
glutenfree,ccg,11X,NHS SOMERSET,2021-09-01,533.4743000000001,592.3360000000001,0.9006278531103967,26.41509433962264
glutenfree,ccg,00V,NHS BURY,2021-09-01,1010.17405,208.28400000000002,4.849983916191354,44.339622641509436
glutenfree,ccg,03W,NHS EAST LEICESTERSHIRE AND RUTLAND,2021-09-01,7666.383669999998,346.01499999999993,22.156217707324828,91.50943396226415
glutenfree,ccg,03K,NHS NORTH LINCOLNSHIRE,2021-09-01,4716.598890000001,183.40599999999998,25.716709867725164,99.05660377358491
glutenfree,ccg,M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN",2021-09-01,0.0,515.6949999999999,0.0,0.0
glutenfree,ccg,02G,NHS WEST LANCASHIRE,2021-09-01,89.31485,113.97200000000002,0.7836560734215421,24.528301886792452
glutenfree,ccg,A3A8R,NHS NORTH EAST LONDON,2021-09-01,6319.2239899999995,2319.153000000001,2.7247982302159435,32.075471698113205
glutenfree,ccg,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE",2021-09-01,3764.148739999999,241.27100000000002,15.601331034397,69.81132075471697
glutenfree,ccg,00P,NHS SUNDERLAND,2021-09-01,3831.3656399999995,284.687,13.458168585147897,59.43396226415094
glutenfree,ccg,93C,NHS NORTH CENTRAL LONDON,2021-09-01,8610.90756,1717.4510000000005,5.0137718980046575,45.28301886792453
glutenfree,ccg,13T,NHS NEWCASTLE GATESHEAD,2021-09-01,8119.616110000001,531.153,15.286774451052711,67.9245283018868
glutenfree,ccg,05V,NHS STAFFORD AND SURROUNDS,2021-09-01,565.94519,151.39499999999998,3.73820264870042,39.62264150943396
glutenfree,ccg,52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE,2021-09-01,114.65792,1102.148,0.10403132791603306,10.377358490566039
glutenfree,ccg,99E,NHS BASILDON AND BRENTWOOD,2021-09-01,541.21197,285.442,1.8960488295345461,29.245283018867923
glutenfree,ccg,06Q,NHS MID ESSEX,2021-09-01,6.22156,403.448,0.015420971228014516,5.660377358490567
glutenfree,ccg,02A,NHS TRAFFORD,2021-09-01,0.0,245.17299999999997,0.0,0.0
glutenfree,ccg,05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA,2021-09-01,815.55557,217.28099999999998,3.7534601276687796,40.56603773584906
glutenfree,ccg,01W,NHS STOCKPORT,2021-09-01,5545.5627399999985,319.28299999999996,17.368800531190196,74.52830188679245
glutenfree,ccg,09D,NHS BRIGHTON AND HOVE,2021-09-01,1878.3328800000002,324.9860000000001,5.77973475780495,46.22641509433962
glutenfree,ccg,10R,NHS PORTSMOUTH,2021-09-01,2709.5872200000003,229.513,11.805811522658848,53.77358490566038
glutenfree,ccg,11N,NHS CORNWALL AND THE ISLES OF SCILLY,2021-09-01,173.31545,595.4230000000002,0.291079535053231,21.69811320754717
glutenfree,ccg,16C,NHS TEES VALLEY,2021-09-01,12699.380329999996,713.4770000000002,17.799284812264435,78.30188679245283
glutenfree,ccg,01V,NHS SOUTHPORT AND FORMBY,2021-09-01,3699.7059100000006,126.279,29.29787145922917,100.0
glutenfree,ccg,01Y,NHS TAMESIDE AND GLOSSOP,2021-09-01,3545.27872,219.53699999999995,16.148889344392977,71.69811320754717
glutenfree,ccg,92A,NHS SURREY HEARTLANDS,2021-09-01,11623.84342,1266.7460000000003,9.176143773100524,50.943396226415096
glutenfree,ccg,00X,NHS CHORLEY AND SOUTH RIBBLE,2021-09-01,0.0,187.57199999999995,0.0,0.0
glutenfree,ccg,00Q,NHS BLACKBURN WITH DARWEN,2021-09-01,0.0,180.553,0.0,0.0
glutenfree,ccg,42D,NHS NORTH YORKSHIRE,2021-09-01,3845.5591699999995,552.4350000000001,6.96110704426765,48.113207547169814
glutenfree,ccg,99A,NHS LIVERPOOL,2021-09-01,9769.935310000004,557.2099999999999,17.533668293821012,75.47169811320755
glutenfree,ccg,01W,NHS STOCKPORT,2021-10-01,4844.690699999999,319.43899999999996,15.166246763857888,69.81132075471697
glutenfree,ccg,05D,NHS EAST STAFFORDSHIRE,2021-10-01,532.87442,147.60399999999998,3.610162461721905,43.39622641509434
glutenfree,ccg,06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH,2021-10-01,1149.2460899999999,1004.3230000000002,1.144299284194427,28.30188679245283
glutenfree,ccg,05W,NHS STOKE ON TRENT,2021-10-01,898.99623,296.7610000000001,3.0293611020316003,37.735849056603776
glutenfree,ccg,05V,NHS STAFFORD AND SURROUNDS,2021-10-01,452.77207,151.47700000000003,2.989048304363038,34.90566037735849
glutenfree,ccg,01X,NHS ST HELENS,2021-10-01,22.82421,200.08300000000003,0.1140737094105946,10.377358490566039
glutenfree,ccg,05G,NHS NORTH STAFFORDSHIRE,2021-10-01,781.52101,217.702,3.589866009499224,42.45283018867924
glutenfree,ccg,05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA,2021-10-01,722.9849700000001,217.564,3.3230909985107835,40.56603773584906
glutenfree,ccg,M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN",2021-10-01,48.4191,516.452,0.09375334009743404,9.433962264150944
glutenfree,ccg,M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES",2021-10-01,4621.627990000002,1065.7590000000002,4.336466302419216,45.28301886792453
glutenfree,ccg,02T,NHS CALDERDALE,2021-10-01,3481.57661,222.37599999999998,15.656260612656045,73.58490566037736
glutenfree,ccg,D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT",2021-10-01,27545.28482000001,1850.78,14.883068122629384,68.86792452830188
glutenfree,ccg,00P,NHS SUNDERLAND,2021-10-01,3237.9957600000007,284.829,11.368209557313337,57.54716981132076
glutenfree,ccg,D2P2L,NHS BLACK COUNTRY,2021-10-01,30239.71612,1282.068,23.586671003410117,96.22641509433963
glutenfree,ccg,02X,NHS DONCASTER,2021-10-01,5520.6774300000025,327.116,16.876818712627944,79.24528301886792
glutenfree,ccg,B2M3M,NHS COVENTRY AND WARWICKSHIRE,2021-10-01,17787.9311,1042.0970000000002,17.069362161104003,80.18867924528303
glutenfree,ccg,A3A8R,NHS NORTH EAST LONDON,2021-10-01,6355.960289999998,2325.552999999999,2.733096295805772,32.075471698113205
glutenfree,ccg,00Q,NHS BLACKBURN WITH DARWEN,2021-10-01,0.0,180.64800000000002,0.0,0.0
glutenfree,ccg,99G,NHS SOUTHEND,2021-10-01,67.11519000000001,190.295,0.3526902440946952,20.754716981132077
glutenfree,ccg,02H,NHS WIGAN BOROUGH,2021-10-01,7524.510440000003,336.8180000000001,22.339989074218124,92.45283018867924
glutenfree,ccg,02M,NHS FYLDE AND WYRE,2021-10-01,0.0,181.846,0.0,0.0
glutenfree,ccg,99F,NHS CASTLE POINT AND ROCHFORD,2021-10-01,0.0,185.981,0.0,0.0
glutenfree,ccg,99E,NHS BASILDON AND BRENTWOOD,2021-10-01,604.08685,285.1670000000001,2.1183616968302776,29.245283018867923
glutenfree,ccg,00R,NHS BLACKPOOL,2021-10-01,0.0,175.17799999999997,0.0,0.0
glutenfree,ccg,99C,NHS NORTH TYNESIDE,2021-10-01,3972.3956100000005,223.81900000000002,17.7482501932365,82.0754716981132
glutenfree,ccg,02Y,NHS EAST RIDING OF YORKSHIRE,2021-10-01,7607.6002499999995,307.555,24.735739136089478,99.05660377358491
glutenfree,ccg,99A,NHS LIVERPOOL,2021-10-01,8991.81322,559.7760000000003,16.063234615274673,75.47169811320755
glutenfree,ccg,02P,NHS BARNSLEY,2021-10-01,5346.927010000002,264.88700000000006,20.18569053973959,88.67924528301887
glutenfree,ccg,97R,NHS EAST SUSSEX,2021-10-01,6642.173150000001,565.523,11.745186579502516,58.490566037735846
glutenfree,ccg,00T,NHS BOLTON,2021-10-01,5753.7177299999985,318.64300000000003,18.056940620066964,83.01886792452831
glutenfree,ccg,00L,NHS NORTHUMBERLAND,2021-10-01,5244.081370000002,332.8159999999999,15.756698506081447,74.52830188679245
glutenfree,ccg,93C,NHS NORTH CENTRAL LONDON,2021-10-01,7256.023440000004,1724.5140000000006,4.207575838758051,44.339622641509436
glutenfree,ccg,03F,NHS HULL,2021-10-01,5394.58535,304.485,17.71708080857842,81.13207547169812
glutenfree,ccg,92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE",2021-10-01,18035.57705,974.5060000000001,18.507404828702953,83.9622641509434
glutenfree,ccg,92A,NHS SURREY HEARTLANDS,2021-10-01,11333.64932,1267.8520000000005,8.939252625700789,50.943396226415096
glutenfree,ccg,00V,NHS BURY,2021-10-01,710.05051,208.30200000000002,3.4087551247707655,41.509433962264154
glutenfree,ccg,03H,NHS NORTH EAST LINCOLNSHIRE,2021-10-01,2120.7064,171.188,12.388172068135619,60.37735849056604
glutenfree,ccg,91Q,NHS KENT AND MEDWAY,2021-10-01,15294.20308,1952.1200000000008,7.834663381349504,50.0
glutenfree,ccg,84H,NHS COUNTY DURHAM,2021-10-01,7655.286260000002,557.1759999999998,13.739440069206147,63.20754716981132
glutenfree,ccg,X2C4Y,NHS KIRKLEES,2021-10-01,179.83227,448.81999999999994,0.40067793324718154,22.641509433962266
glutenfree,ccg,78H,NHS NORTHAMPTONSHIRE,2021-10-01,216.62813,807.4469999999997,0.2682877390094955,17.92452830188679
glutenfree,ccg,00X,NHS CHORLEY AND SOUTH RIBBLE,2021-10-01,0.0,187.69000000000003,0.0,0.0
glutenfree,ccg,02G,NHS WEST LANCASHIRE,2021-10-01,55.0415,114.28399999999999,0.4816203493052396,24.528301886792452
glutenfree,ccg,72Q,NHS SOUTH EAST LONDON,2021-10-01,6731.378880000001,2038.7539999999983,3.3017121634096154,39.62264150943396
glutenfree,ccg,71E,NHS LINCOLNSHIRE,2021-10-01,17696.776390000003,801.4569999999999,22.080755910797468,90.56603773584906
glutenfree,ccg,70F,NHS WEST SUSSEX,2021-10-01,14803.154670000004,918.077,16.1240883607802,76.41509433962264
glutenfree,ccg,00Y,NHS OLDHAM,2021-10-01,4052.3516200000004,261.50100000000003,15.496505252369971,72.64150943396226
glutenfree,ccg,03K,NHS NORTH LINCOLNSHIRE,2021-10-01,4362.24419,183.42300000000003,23.782427449120338,97.16981132075472
glutenfree,ccg,52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE,2021-10-01,53.82385,1111.7539999999997,0.04841345297610804,8.49056603773585
glutenfree,ccg,42D,NHS NORTH YORKSHIRE,2021-10-01,3679.720320000001,552.739,6.657247489321363,47.16981132075472
glutenfree,ccg,36L,NHS SOUTH WEST LONDON,2021-10-01,5163.067639999998,1719.9219999999998,3.0019196451932117,36.79245283018868
glutenfree,ccg,01A,NHS EAST LANCASHIRE,2021-10-01,55.56952,394.08699999999993,0.14100825452247856,12.264150943396226
glutenfree,ccg,03L,NHS ROTHERHAM,2021-10-01,0.0,266.334,0.0,0.0
glutenfree,ccg,36J,NHS BRADFORD DISTRICT AND CRAVEN,2021-10-01,205.45511999999997,645.7120000000001,0.3181838342790593,19.81132075471698
glutenfree,ccg,W2U3Z,NHS NORTH WEST LONDON,2021-10-01,20087.376549999997,2719.506000000001,7.386406409840607,49.056603773584904
glutenfree,ccg,27D,NHS CHESHIRE,2021-10-01,9698.373139999996,792.3529999999998,12.239965192281721,59.43396226415094
glutenfree,ccg,26A,NHS NORFOLK AND WAVENEY,2021-10-01,381.25861,1079.4829999999995,0.35318630307286003,21.69811320754717
glutenfree,ccg,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE",2021-10-01,3368.9459199999997,241.32900000000004,13.959971325451972,65.09433962264151
glutenfree,ccg,03N,NHS SHEFFIELD,2021-10-01,3417.22827,618.3339999999998,5.526508763871954,46.22641509433962
glutenfree,ccg,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE,2021-10-01,95.68585,812.7120000000002,0.11773647983541523,11.320754716981133
glutenfree,ccg,16C,NHS TEES VALLEY,2021-10-01,10935.894700000004,713.7539999999997,15.321658022231762,70.75471698113208
glutenfree,ccg,15N,NHS DEVON,2021-10-01,3605.1871499999997,1264.7959999999994,2.850409987065109,33.9622641509434
glutenfree,ccg,01E,NHS GREATER PRESTON,2021-10-01,2.80796,218.803,0.012833279251198567,7.547169811320755
glutenfree,ccg,02E,NHS WARRINGTON,2021-10-01,3131.5530900000003,222.48300000000003,14.075471339383233,66.0377358490566
glutenfree,ccg,02Q,NHS BASSETLAW,2021-10-01,2259.44432,121.33099999999999,18.62215196446086,84.90566037735849
glutenfree,ccg,15M,NHS DERBY AND DERBYSHIRE,2021-10-01,757.09327,1105.503,0.6848405386507318,25.471698113207548
glutenfree,ccg,15F,NHS LEEDS,2021-10-01,14810.91698,903.2970000000003,16.39650854591568,77.35849056603774
glutenfree,ccg,15E,NHS BIRMINGHAM AND SOLIHULL,2021-10-01,34616.160099999994,1558.834,22.206444111432003,91.50943396226415
glutenfree,ccg,01F,NHS HALTON,2021-10-01,2665.2693600000007,135.06300000000002,19.733527020723663,87.73584905660378
glutenfree,ccg,03Q,NHS VALE OF YORK,2021-10-01,5773.556499999999,248.024,23.278217027384443,94.33962264150944
glutenfree,ccg,15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE",2021-10-01,3191.96292,1049.8900000000003,3.0402831915724495,38.67924528301887
glutenfree,ccg,15A,NHS BERKSHIRE WEST,2021-10-01,146.76075,564.073,0.2601804199101889,16.9811320754717
glutenfree,ccg,03R,NHS WAKEFIELD,2021-10-01,68.24897,387.26499999999993,0.17623325113294516,14.150943396226415
glutenfree,ccg,14Y,NHS BUCKINGHAMSHIRE,2021-10-01,6406.46585,576.122,11.119981271327948,56.60377358490566
glutenfree,ccg,01G,NHS SALFORD,2021-10-01,3091.3304599999997,296.274,10.434025462916082,52.83018867924528
glutenfree,ccg,U2G6B,NHS THAMES VALLEY ICB - U2G6B,2021-10-01,4667.45043,430.823,10.833800493474119,55.660377358490564
glutenfree,ccg,14L,NHS MANCHESTER,2021-10-01,11249.180329999997,684.5420000000001,16.43314848468026,78.30188679245283
glutenfree,ccg,13T,NHS NEWCASTLE GATESHEAD,2021-10-01,7804.581499999999,533.5359999999998,14.628031660469025,67.9245283018868
glutenfree,ccg,03W,NHS EAST LEICESTERSHIRE AND RUTLAND,2021-10-01,8135.37179,346.453,23.481891598571814,95.28301886792453
glutenfree,ccg,12F,NHS WIRRAL,2021-10-01,6403.1186199999975,339.31199999999995,18.87088761965388,86.79245283018868
glutenfree,ccg,01H,NHS NORTH CUMBRIA,2021-10-01,138.19398999999999,328.4839999999998,0.420702347755142,23.58490566037736
glutenfree,ccg,11X,NHS SOMERSET,2021-10-01,554.4126200000001,592.8629999999999,0.9351445780897106,27.358490566037734
glutenfree,ccg,02A,NHS TRAFFORD,2021-10-01,0.0,245.21399999999997,0.0,0.0
glutenfree,ccg,11N,NHS CORNWALL AND THE ISLES OF SCILLY,2021-10-01,147.94728,596.0079999999999,0.24823035932403595,16.037735849056602
glutenfree,ccg,11M,NHS GLOUCESTERSHIRE,2021-10-01,100.64017,671.7200000000003,0.14982458464836532,13.20754716981132
glutenfree,ccg,01J,NHS KNOWSLEY,2021-10-01,3887.2397800000003,169.62900000000002,22.91612743104068,93.39622641509435
glutenfree,ccg,11J,NHS DORSET,2021-10-01,15358.927269999995,816.9479999999999,18.80037318164681,85.84905660377359
glutenfree,ccg,04C,NHS LEICESTER CITY,2021-10-01,4518.4173,422.104,10.704511921232683,53.77358490566038
glutenfree,ccg,10R,NHS PORTSMOUTH,2021-10-01,2472.0617500000003,228.76200000000003,10.806260436610975,54.71698113207547
glutenfree,ccg,10Q,NHS OXFORDSHIRE,2021-10-01,11285.719600000002,788.074,14.320634356672093,66.98113207547169
glutenfree,ccg,01K,NHS MORECAMBE BAY,2021-10-01,0.0,351.38300000000004,0.0,0.0
glutenfree,ccg,00N,NHS SOUTH TYNESIDE,2021-10-01,2205.37767,158.75500000000002,13.89170526912538,64.15094339622641
glutenfree,ccg,09D,NHS BRIGHTON AND HOVE,2021-10-01,2254.04123,326.918,6.894821423109158,48.113207547169814
glutenfree,ccg,04V,NHS WEST LEICESTERSHIRE,2021-10-01,8299.26279,406.8629999999999,20.398175282588987,89.62264150943396
glutenfree,ccg,07K,NHS WEST SUFFOLK,2021-10-01,765.23189,270.20199999999994,2.8320733747344584,33.0188679245283
glutenfree,ccg,07H,NHS WEST ESSEX,2021-10-01,4429.035589999999,323.76000000000005,13.679996262663694,62.264150943396224
glutenfree,ccg,01T,NHS SOUTH SEFTON,2021-10-01,3801.4284799999996,156.95299999999997,24.220170879180394,98.11320754716981
glutenfree,ccg,04Y,NHS CANNOCK CHASE,2021-10-01,320.20358,135.84500000000003,2.3571245169126573,30.18867924528302
glutenfree,ccg,07G,NHS THURROCK,2021-10-01,1801.9157799999998,183.82199999999997,9.80250340002829,51.886792452830186
glutenfree,ccg,06T,NHS NORTH EAST ESSEX,2021-10-01,905.6983999999999,362.832,2.4961921770957356,31.132075471698112
glutenfree,ccg,06Q,NHS MID ESSEX,2021-10-01,82.20199,403.7070000000001,0.2036179456883333,15.09433962264151
glutenfree,ccg,01V,NHS SOUTHPORT AND FORMBY,2021-10-01,3142.64539,126.40700000000002,24.861324056420923,100.0
glutenfree,ccg,01Y,NHS TAMESIDE AND GLOSSOP,2021-10-01,3372.27584,219.6,15.356447358834243,71.69811320754717
glutenfree,ccg,06N,NHS HERTS VALLEYS,2021-10-01,211.25238000000002,666.9890000000001,0.3167254332530221,18.867924528301888
glutenfree,ccg,06L,NHS IPSWICH AND EAST SUFFOLK,2021-10-01,1227.14288,409.15400000000005,2.9992200491746384,35.84905660377358
glutenfree,ccg,06K,NHS EAST AND NORTH HERTFORDSHIRE,2021-10-01,458.94744999999995,615.5160000000002,0.7456304141565773,26.41509433962264
glutenfree,ccg,10R,NHS PORTSMOUTH,2021-11-01,2352.06946,229.54399999999998,10.246704161293696,51.886792452830186
glutenfree,ccg,00T,NHS BOLTON,2021-11-01,5723.647310000001,318.797,17.953893261228934,78.30188679245283
glutenfree,ccg,97R,NHS EAST SUSSEX,2021-11-01,7493.088719999998,565.6170000000001,13.247637040612283,61.32075471698113
glutenfree,ccg,04C,NHS LEICESTER CITY,2021-11-01,5378.273749999999,423.768,12.691552335240036,58.490566037735846
glutenfree,ccg,B2M3M,NHS COVENTRY AND WARWICKSHIRE,2021-11-01,18848.594250000006,1045.0520000000008,18.036034809751087,80.18867924528303
glutenfree,ccg,02X,NHS DONCASTER,2021-11-01,5933.10693,327.09700000000004,18.13867730367444,81.13207547169812
glutenfree,ccg,10Q,NHS OXFORDSHIRE,2021-11-01,11018.22309,790.689,13.934964429756832,62.264150943396224
glutenfree,ccg,01G,NHS SALFORD,2021-11-01,3553.6410300000007,297.66,11.938591110663173,54.71698113207547
glutenfree,ccg,99A,NHS LIVERPOOL,2021-11-01,9760.3599,562.796,17.342624858740997,77.35849056603774
glutenfree,ccg,02P,NHS BARNSLEY,2021-11-01,5788.37581,265.011,21.842020934980052,89.62264150943396
glutenfree,ccg,02Y,NHS EAST RIDING OF YORKSHIRE,2021-11-01,8072.012089999998,307.556,26.245666122592304,99.05660377358491
glutenfree,ccg,99C,NHS NORTH TYNESIDE,2021-11-01,4127.93151,223.88299999999998,18.43789617791436,83.01886792452831
glutenfree,ccg,01K,NHS MORECAMBE BAY,2021-11-01,13.21992,353.085,0.0374411827180424,8.49056603773585
